50810100,40201,20150209,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,12,2,3,0,0
50810100,40201,20150209,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,2,2.6,0,0
50810100,40201,20150209,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,2.4,0,0
50810100,40201,20150209,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,1.4,0,0
50810100,40201,20150209,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,15,2,1.1,0,0
50810100,40201,20150209,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,14,4,.7,0,0
50810100,40201,20150209,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,15,3,.2,0,0
50810100,40201,20150209,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,15,2,0,0,0
50810100,40201,20150209,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,15,2,1.1,0,0
50810100,40201,20150209,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,12,2,3.1,0,0
50810100,40201,20150209,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,12,1,2.9,0,0
50810100,40201,20150209,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,1,3.9,0,0
50810100,40201,20150209,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,13,3,5.4,0,0
50810100,40201,20150209,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,13,3,6.6,0,0
50810100,40201,20150209,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,12,4,6.1,0,0
50810100,40201,20150209,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,12,4,5.3,0,0
50810100,40201,20150209,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,12,2,4.7,0,0
50810100,40201,20150209,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,41,09,2,3.3,0,0
50810100,40201,20150209,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,61,09,2,2.3,0,0
50810100,40201,20150209,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,73,12,2,1.4,0,0
50810100,40201,20150209,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,14,1,.9,0,2
50810100,40201,20150209,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,106,16,1,-.4,0,1
50810100,40201,20150209,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,03,1,-.6,0,0
50810100,40201,20150209,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,16,1,-1.5,0,0
50810100,40201,20150210,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,-2,0,0
50810100,40201,20150210,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,11,0,-2.1,0,0
50810100,40201,20150210,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,1,-2.3,0,0
50810100,40201,20150210,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,13,1,-2.7,0,0
50810100,40201,20150210,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,1,-3.8,0,0
50810100,40201,20150210,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,11,0,-3.9,0,0
50810100,40201,20150210,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,0,-3.7,0,0
50810100,40201,20150210,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,01,0,-2.5,0,0
50810100,40201,20150210,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,03,0,-.5,0,0
50810100,40201,20150210,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,57,10,3,4.7,0,0
50810100,40201,20150210,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,11,5,5.8,0,0
50810100,40201,20150210,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,11,5,7.1,0,0
50810100,40201,20150210,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,12,5,7.5,0,0
